X,Y,OBJECTID,carr_way_no,road_id,road_name,start_name,end_name,location,latest,count_date,peak_hour,count_duration,adt,peaktraffic,pccar,pclcv,pcmcv,pchcvi,pchcvii,pcbus,pcheavy,NZTMX,NZTMY
1771524,5912202,2940,29019,50995,CHAPEL RD,STELLAMARIS WAY,SANTAANA DR,7160,Yes,2013/11/22 00:00:00+00,745,7D,24949,2467,96,1,2,1,0,0,3,1771524,5912202
1769392,5906009,2941,34113,50995,CHAPEL RD,CARRICK GLEN AVE,MEDVALE AVE,445,Yes,2013/11/23 00:00:00+00,730,7D,13896,1492,94,1,4,1,0,0,5,1769392,5906009
1765103,5904076,2942,30294,50982,CAVENDISH DR (WESTBOUND),NESDALE AVE,NOEL BURNSIDE DR (LHS),2526,Yes,2013/04/10 00:00:00+00,730,7D,15811,1638,92,0,3,2,3,0,8,1765103,5904076
1766167.117,5904572.461,2943,24014,50982,CAVENDISH DR (WESTBOUND),NORMAN SPENCER DR,GRAYSON AVE,1337,Yes,2013/04/10 00:00:00+00,745,7D,18853,1978,94,0,3,2,1,0,6,1766167.117,5904572.461
1766591,5904639,2944,24015,50982,CAVENDISH DR (WESTBOUND),LAMBIE DR (LHS),NORMAN SPENCER DR,913,Yes,2013/06/29 00:00:00+00,1615,7D,25191,2390,94,0,3,2,1,0,6,1766591,5904639
1771459,5915422,2945,24005,50979,CASTLETON DR,BLEAKHOUSE RD,CHILTON PL,100,Yes,2013/09/20 00:00:00+00,800,7D,1032,126,97,1,2,0,0,0,2,1771459,5915422
1767061,5905724,2946,24001,50978,CASPAR RD,GREAT SOUTH RD,BROOKLYN AVE,98,Yes,2012/12/10 00:00:00+00,1745,7D,2496,230,99,0,1,0,0,0,1,1767061,5905724
1768291,5898053,2947,23967,50968,CARNOUSTIE DR,MUIRFIELD ST,OAKMONT PL,67,Yes,2013/09/14 00:00:00+00,1700,7D,2852,340,96,1,3,0,0,0,3,1768291,5898053
1767506,5912903,2948,23947,50960,CARDIFF RD,REEVES RD,CAROLE CRES,79,Yes,2012/12/02 00:00:00+00,800,7D,1793,219,99,0,1,0,0,0,1,1767506,5912903
1768864,5914816,2949,23894,50929,BUTLEY DR,STANNILAND ST,DRISCOLL PL,624,Yes,2013/12/11 00:00:00+00,1645,7D,8936,1170,97,1,2,0,0,0,2,1768864,5914816
1765832,5901132,2950,23869,50920,BURBANK AVE,ROSCOMMON RD,FELLBROOK ST,60,Yes,2013/08/26 00:00:00+00,800,7D,2385,238,96,0,3,1,0,0,4,1765832,5901132
1770118,5915773,2951,34593,50916,BUCKLANDS BEACH RD,GILLS RD RAB,SUNDERLANDS RD,1032,Yes,2014/01/31 00:00:00+00,745,7D,17615,1608,96,1,2,1,0,0,3,1770118,5915773
1770258,5916880,2952,34596,50916,BUCKLANDS BEACH RD,MACLEANS RD RAB,SEA SPRAY DR,2216,Yes,2014/01/31 00:00:00+00,1400,7D,14620,1540,95,1,3,1,0,0,4,1770258,5916880
1769911,5914969,2953,23848,50916,BUCKLANDS BEACH RD,PAKURANGA RD (LHS),TANGELO PL,201,Yes,2014/01/31 00:00:00+00,1630,7D,21768,1895,96,1,2,1,0,0,3,1769911,5914969
1761551,5907461,2954,23838,50915,BUCKLAND RD (MANGERE),ASHLEY AVE,WICKMAN WAY,2239,Yes,2013/08/07 00:00:00+00,1515,7D,10592,1050,98,0,2,0,0,0,2,1761551,5907461
1761696,5907348,2955,23839,50915,BUCKLAND RD (MANGERE),BEN LORA PL,ASHLEY AVE,2057,Yes,2015/04/18 00:00:00+00,800,7D,11891,1153,97,0,1,2,0,0,3,1761696,5907348
1762944,5906726,2956,23844,50915,BUCKLAND RD (MANGERE),CHEVIOT ST,RAGLAN ST,663,Yes,2013/08/07 00:00:00+00,1500,7D,9084,880,98,0,2,0,0,0,2,1762944,5906726
1766577,5905566,2957,23834,50914,BUCKINGHAM CRES,RITO PL,EDORVALE AVE,173,Yes,2013/12/17 00:00:00+00,1600,7D,809,111,99,0,1,0,0,0,1,1766577,5905566
1770199,5913549,2958,23775,50887,BRADBURY RD,CAMBRIC PL,ACLAND PL,1120,Yes,2013/09/05 00:00:00+00,1645,7D,2189,301,95,1,3,1,0,0,4,1770199,5913549
1770403,5912037,2959,23738,50881,BOTANY RD,GOLFLAND DR (SOUTH),GOLFLAND DR (NORTH),731,Yes,2014/06/25 00:00:00+00,1145,7D,40889,3774,97,0,2,1,0,0,3,1770403,5912037
1771185,5915812,2960,23709,50863,BLEAKHOUSE RD,HASELER CRES,MACLEANS RD RAB,701,Yes,2013/11/13 00:00:00+00,745,7D,9274,999,97,1,2,0,0,0,2,1771185,5915812
1762429,5908432,2961,23696,50858,BLAKE RD (MANGERE),MACKY AVE,SUTTON AVE,219,Yes,2013/03/16 00:00:00+00,1715,7D,1075,116,95,1,4,0,0,0,4,1762429,5908432
1769486,5912901,2962,23646,50826,BEN LOMOND CRES,RYLOCK PL,CASCADES RD (SOUTH),920,Yes,2013/12/10 00:00:00+00,1615,7D,2542,316,93,1,5,1,0,0,6,1769486,5912901
1769351,5912993,2963,23648,50826,BEN LOMOND CRES,CASCADES RD (NORTH),CANON PL,130,Yes,2013/12/10 00:00:00+00,1615,7D,2367,300,92,1,6,1,0,0,7,1769351,5912993
1767889,5913126,2964,23621,50815,BEECHDALE CRES,NEVADA AVE,CARMEL AVE,492,Yes,2012/12/02 00:00:00+00,730,7D,987,170,99,0,1,0,0,0,1,1767889,5913126
1772346,5915638,2965,23599,50803,BEACH RD (HOWICK),MELLONS BAY RD,GLENFERN RD RAB,206,Yes,2013/08/03 00:00:00+00,1615,7D,1792,246,96,1,2,1,0,0,3,1772346,5915638
1770084,5908424,2966,23591,50800,BAVERSTOCK RD,CHAPEL RD,BROWYLIAN DR,87,Yes,2012/09/01 00:00:00+00,800,7D,3991,492,99,0,1,0,0,0,1,1770084,5908424
1765884,5899766,2967,23585,50795,BARNEYS FARM RD,PALMERS RD,MAPLESDEN DR,170,Yes,2013/11/02 00:00:00+00,800,7D,1467,173,99,0,1,0,0,0,1,1765884,5899766
1770139,5900412,2968,23570,50782,BALLOCH ST,SHIFNAL DR,LIMOND ST,149,Yes,2013/03/10 00:00:00+00,1645,7D,204,31,99,0,1,0,0,0,1,1770139,5900412
1760645,5907045,2969,33868,50773,BADER DR (EASTBOUND),MASCOT AVE RAB,ASHGROVE RD,2066,Yes,2015/04/18 00:00:00+00,815,7D,26403,2463,97,0,2,1,0,0,3,1760645,5907045
1759966,5907275,2970,23530,50773,BADER DR (EASTBOUND),MOTORWAY OVERBRIDGE (2ND ABUTMENT),START DIVIDED MEDIAN,1308,Yes,2015/04/18 00:00:00+00,1645,7D,20534,2046,97,0,2,1,0,0,3,1759966,5907275
1767914,5905974,2971,23513,50765,AWATERE ST,CLUTHA CRES (SOUTH),CLUTHA CRES (NORTH),336,Yes,2013/10/18 00:00:00+00,1730,7D,597,85,99,0,1,0,0,0,1,1767914,5905974
1766261,5907767,2972,23481,50748,ASHTON AVE,OTARA RD,NATALIE PL,202,Yes,2013/09/03 00:00:00+00,815,7D,2226,350,98,0,2,0,0,0,2,1766261,5907767
1761511,5907254,2973,23472,50745,ASHLEY AVE (MANGERE),MERVAN ST,LYNCROFT ST,252,Yes,2013/03/16 00:00:00+00,800,7D,2712,427,97,0,3,0,0,0,3,1761511,5907254
1760820,5906908,2974,34588,50744,ASHGROVE RD,PURLEY PL,ILFORD CRES,219,Yes,2015/04/18 00:00:00+00,815,7D,2826,337,99,0,1,0,0,0,1,1760820,5906908
1770342,5914762,2975,23412,50713,ANGELO AVE,PAKURANGA RD,WILLOUGHBY AVE,149,Yes,2013/08/03 00:00:00+00,800,7D,1702,243,97,0,1,2,0,0,3,1770342,5914762
1771035,5913992,2976,23408,50711,ANDREW RD,BOTANY RD,EAGLEN PL,52,Yes,2013/08/03 00:00:00+00,1645,7D,1312,152,98,1,1,0,0,0,1,1771035,5913992
1757809,5909781,2977,23390,50698,AMBURY RD,MUIR AVE,WATERLEA AVE,59,Yes,2012/07/28 00:00:00+00,1245,7D,1136,178,98,0,2,0,0,0,2,1757809,5909781
1768195,5909834,2978,23378,50694,ALLENS RD,ZELANIAN DR,BLACKBURN RD,438,Yes,2013/11/23 00:00:00+00,730,7D,14600,1516,89,1,5,3,2,0,10,1768195,5909834
1762402,5906927,2979,23370,50692,ALLEN ST,BUCKLAND RD,LAVINA CRES (EAST),62,Yes,2012/07/28 00:00:00+00,1445,7D,1936,209,99,0,1,0,0,0,1,1762402,5906927
1772555,5913344,2980,24981,50690,ALICIA RD,CHALE PL,ROCHESTER CRES (SOUTH),135,Yes,2013/08/03 00:00:00+00,800,7D,1013,189,99,0,1,0,0,0,1,1772555,5913344
1769126,5900922,2981,23361,50689,ALFRISTON RD (MANUREWA),GREAT SOUTH RD,FLEMING ST,228,Yes,2012/08/29 00:00:00+00,800,7D,14128,1334,97,1,2,0,0,0,2,1769126,5900922
1773041,5914199,2982,23351,50686,ALEXANDER ST (COCKLE BAY),CHURCHILL RD,AVOCA RD,354,Yes,2013/08/03 00:00:00+00,800,7D,401,69,98,1,1,0,0,0,1,1773041,5914199
1781441,5916785,2983,23342,50683,ALEXANDER AVE (MARAETAI),CRAIG RD,OMANA ESP,72,Yes,2015/03/19 00:00:00+00,1500,7D,396,74,95,1,4,0,0,0,4,1781441,5916785
1770094,5914524,2984,23310,50663,ABERFELDY AVE,BALLATER PL,HIGHLAND PARK DR RAB,150,Yes,2013/06/08 00:00:00+00,1645,7D,3176,350,96,0,3,1,0,0,4,1770094,5914524
1744048,5922537,2985,11312,47320,VADAM RD,ROYAL RD,ADITI CL,0,Yes,2015/05/20 00:00:00+00,1730,7D,820,108,99,0,1,0,0,0,1,1744048,5922537
1748789,5914560,2986,13335,47233,RATA ST (NORTHBOUND),START DIVIDED MEDIAN,BINSTED RD,,Yes,2015/03/11 00:00:00+00,630,7D,17424,2426,96,1,2,1,0,0,3,1748789,5914560
1743601,5916366,2987,13035,47207,SAN BERNADINO/SAN DOMINGO RAB,SAN PEDRO PL,SAN PEDRO PL,16,Yes,2015/02/24 00:00:00+00,1715,7D,2892,305,97,1,2,0,0,0,2,1743601,5916366
1743756,5923425,2988,13870,47178,LAZURITE DR,ARLOSE PL,STONEGATE CL,292,Yes,2015/03/24 00:00:00+00,1200,7D,575,91,97,0,3,0,0,0,3,1743756,5923425
1744099,5922784,2989,12030,41374,WESTGATE DR,BONNY CRES,MCWHIRTERS FARM LANE,1520,Yes,2013/07/30 00:00:00+00,1630,7D,4555,487,99,0,1,0,0,0,1,1744099,5922784
1743378,5916279,2990,10255,41363,SAN MARINO DR,SAN BERNADINO DR RAB,START OF STAGE 1,84,Yes,2015/02/18 00:00:00+00,745,7D,1535,161,97,1,1,1,0,0,2,1743378,5916279
1743932,5917922,2991,12803,41344,HILLWELL DR,BRAESTAR CRT,ESPALIER DR,195,Yes,2015/03/17 00:00:00+00,815,7D,633,103,98,0,2,0,0,0,2,1743932,5917922
1749970,5913921,2992,34985,41264,MCCRAE WAY,MCCORQUINDALE LANE,MEMORIAL DR,146,Yes,2015/04/18 00:00:00+00,1830,7D,2261,286,98,0,2,0,0,0,2,1749970,5913921
1739436,5918844,2993,14010,41187,SCENIC DR NORTH,SPEED DERESTRICTION (LHS),WAITAKERE RD (HYDRANT),2703,Yes,2013/03/17 00:00:00+00,1700,7D,3824,412,94,1,4,1,0,0,5,1739436,5918844
1744473,5926803,2994,12802,41146,AIRPORT RD,TAMATEA AVE (AT TEE),AIRPORT RD SLIP,219,Yes,2014/02/03 00:00:00+00,1600,7D,2166,600,96,0,3,1,0,0,4,1744473,5926803
1747418,5911467,2995,10094,41104,ATKINSON RD,WOODFERN CRES,DAFFODIL ST,1402,Yes,2013/11/22 00:00:00+00,800,7D,7200,803,97,1,2,0,0,0,2,1747418,5911467
1748861,5910990,2996,12637,41101,AVONLEIGH RD,VINCEROY PL,CASTLEFORD ST,543,Yes,2015/03/23 00:00:00+00,1630,7D,2175,242,96,0,3,1,0,0,4,1748861,5910990
1743532,5922925,2997,10617,41078,BEAUCHAMP DR,REVERIE PL,ROYAL RD,168,Yes,2013/07/08 00:00:00+00,1515,7D,918,102,97,1,2,0,0,0,2,1743532,5922925
1744382,5926562,2998,,41049,BRIGHAM CREEK RD,,,2310,Yes,2014/02/12 00:00:00+00,715,7D,10517,1186,94,2,3,1,0,0,4,1744382,5926562
1743777,5926888,2999,13107,41049,BRIGHAM CREEK RD,MAMARI RD,NGAHUE CRES,1504,Yes,2014/08/28 00:00:00+00,715,7D,9739,1130,93,1,4,2,0,0,6,1743777,5926888
1741615,5918096,3000,11103,41033,CANDIA RD,BURTONS DR,COULTER RD (NORTH),473,Yes,2015/02/18 00:00:00+00,730,7D,4107,542,92,2,4,2,0,0,6,1741615,5918096
1741633,5918461,3001,10104,41033,CANDIA RD,POOKS RD RAB,BURTONS DR,106,Yes,2015/02/10 00:00:00+00,1645,7D,4728,579,94,1,4,1,0,0,5,1741633,5918461
1745619,5922040,3002,13680,40986,COLWILL RD,SARI PL,KINTARA DR,1112,Yes,2014/03/03 00:00:00+00,815,7D,944,124,93,1,5,1,0,0,6,1745619,5922040
1742556,5920019,3003,10319,40867,GLEN RD (WAITAKERE),OAKHAVEN PL,BIRDWOOD RD,1285,Yes,2015/02/18 00:00:00+00,745,7D,1761,247,97,1,2,0,0,0,2,1742556,5920019
1747072,5917821,3004,12169,40852,GLYNNBROOKE ST,MCLEOD RD,ROBERTS RD,60,Yes,2015/05/20 00:00:00+00,1445,7D,773,143,98,0,2,0,0,0,2,1747072,5917821
1747530,5921553,3005,12212,40827,HARBOUR VIEW RD (WAITAKERE),RIVERSTONE RD,END (GATE),707,Yes,2015/02/09 00:00:00+00,745,7D,3588,360,96,1,3,0,0,0,3,1747530,5921553
1744263,5919507,3006,12108,40823,HARRINGTON RD,ASCOT AVE,ZODIAC ST,337,Yes,2013/04/03 00:00:00+00,1745,7D,1160,145,98,0,2,0,0,0,2,1744263,5919507
1747452,5915851,3007,12087,40812,HEPBURN RD,PHELPS PL,HARMEL RD,866,Yes,2013/04/03 00:00:00+00,1545,7D,5134,605,87,1,8,3,1,0,12,1747452,5915851
1745936,5925262,3008,10413,40798,HOBSONVILLE RD,MARINA VIEW DR,HENDRIKA CRT,2526,Yes,2014/05/09 00:00:00+00,815,7D,6723,825,96,1,2,1,0,0,3,1745936,5925262
1746090,5916293,3009,12006,40774,JAMES LAURIE ST,WAITAKI ST,VIEW RD RAB,446,Yes,2013/02/16 00:00:00+00,1430,7D,3167,310,97,0,3,0,0,0,3,1746090,5916293
1746477,5912350,3010,13833,40754,KASHMIR RD,WITHERS RD,TAGOR ST,88,Yes,2015/04/30 00:00:00+00,800,7D,1953,448,94,0,5,1,0,0,6,1746477,5912350
1746060,5927060,3011,11980,40751,KAURI RD (WHENUAPAI),RATA RD (LHS),SPEED DERESTRICTION (LHS),1024,Yes,2014/08/12 00:00:00+00,1645,7D,3403,352,98,1,1,0,0,0,1,1746060,5927060
1743946,5922227,3012,11956,40736,KEMP RD (WAITAKERE),GLENBERVIE CRES,HELLEUR RD,683,Yes,2015/02/24 00:00:00+00,800,7D,1143,213,94,1,4,1,0,0,5,1743946,5922227
1746643,5916117,3013,13851,40724,KIRBY ST,GREAT NORTH RD,MANHATTAN HGTS,58,Yes,2013/03/08 00:00:00+00,1445,7D,2768,254,98,0,2,0,0,0,2,1746643,5916117
1739542,5913218,3014,10372,40572,OPANUKU RD,OPANUKU RD EXTN,END OF SEAL,2376,Yes,2015/02/20 00:00:00+00,930,7D,20,8,97,1,1,1,0,0,2,1739542,5913218
1744496,5923496,3015,11662,40568,OREIL AVE,FITZHERBERT AVE,SUMICH PL,774,Yes,2012/10/13 00:00:00+00,1645,7D,2765,307,95,0,3,2,0,0,5,1744496,5923496
1742681,5918592,3016,11577,40519,POOKS RD,PUTNEY PL,RANUI AVE,405,Yes,2014/06/12 00:00:00+00,1745,7D,3870,384,96,0,3,1,0,0,4,1742681,5918592
1746191,5928169,3017,13953,40509,PURIRI RD (WAITAKERE),KOWHAI RD,WAIMARIE RD,533,Yes,2013/05/04 00:00:00+00,1645,7D,1290,159,96,1,3,0,0,0,3,1746191,5928169
1743789,5919039,3018,13963,40502,RAKICH PL,RAKICH PL RAB,LUMINO LANE,127,Yes,2013/11/06 00:00:00+00,1645,7D,279,38,98,0,1,1,0,0,2,1743789,5919039
1742869,5918690,3019,11549,40496,RANUI STATION RD,ROBERTSON RD,CARLAS WAY,337,Yes,2014/06/12 00:00:00+00,815,7D,3482,431,97,1,2,0,0,0,2,1742869,5918690
1744510,5918779,3020,11532,40489,RATHGAR RD,EDWARDS AVE,MAURICE BORICH PL,586,Yes,2013/03/07 00:00:00+00,800,7D,7485,1048,98,0,2,0,0,0,2,1744510,5918779
1744147,5922563,3021,13980,40456,ROYAL RD,WESTGATE DR,MAKORA RD,991,Yes,2015/02/25 00:00:00+00,1645,7D,11668,1152,95,1,3,1,0,0,4,1744147,5922563
1746289,5919655,3022,11387,40424,SHERWOOD AVE (WAITAKERE),FLANSHAW RD (SOUTH),FLANSHAW RD (NORTH),519,Yes,2015/05/20 00:00:00+00,1530,7D,234,34,96,1,2,1,0,0,3,1746289,5919655
1742395,5917313,3023,11381,40419,SIMPSON RD,METCALFE RD,BABICH RD,940,Yes,2015/03/17 00:00:00+00,1500,7D,2568,295,97,1,2,0,0,0,2,1742395,5917313
1747130,5909291,3024,11366,40411,SOUTH TITIRANGI RD,TINOPAI RD,WOONTONS LANE,1536,Yes,2015/02/10 00:00:00+00,1715,7D,1886,194,95,1,4,0,0,0,4,1747130,5909291
1747898,5915080,3025,13517,40400,ST LEONARDS RD (WAITAKERE),BAMBOO GR,VANGUARD RD,116,Yes,2015/02/09 00:00:00+00,800,7D,6104,813,96,0,3,1,0,0,4,1747898,5915080
1746370,5915060,3026,11315,40380,SUNHILL RD,AWAROA RD,SUNGROVE RISE,147,Yes,2015/03/11 00:00:00+00,1745,7D,2083,203,95,1,3,1,0,0,4,1746370,5915060
1730939,5917840,3027,,40332,TE AUTE RIDGE RD (WEST),,,1020,Yes,2015/02/20 00:00:00+00,1130,7D,38,13,97,0,2,1,0,0,3,1730939,5917840
1732546,5917990,3028,,40332,TE AUTE RIDGE RD (WEST),,,2771,Yes,2013/09/24 00:00:00+00,915,7D,69,15,98,0,2,0,0,0,2,1732546,5917990
1731286,5917844,3029,,40332,TE AUTE RIDGE RD (WEST),,,1387,Yes,2013/09/24 00:00:00+00,900,7D,25,7,94,0,5,1,0,0,6,1731286,5917844
1746758,5916581,3030,11165,40316,TIRIMOANA RD,TE ATATU RD,GLENDENE AVE,110,Yes,2014/02/05 00:00:00+00,745,7D,4957,461,96,0,3,1,0,0,4,1746758,5916581
1743267,5922106,3031,10506,40300,TRIANGLE RD (WAITAKERE),MCCLINTOCK RD,GARTON DR,2943,Yes,2013/03/07 00:00:00+00,800,7D,7268,918,96,1,2,1,0,0,3,1743267,5922106
1744408,5921737,3032,10511,40300,TRIANGLE RD (WAITAKERE),LINCOLN PARK AVE,MAKORA RD,1698,Yes,2013/03/07 00:00:00+00,800,7D,11276,1325,96,1,3,0,0,0,3,1744408,5921737
1745736,5916342,3033,10953,40274,VIEW RD (WAITAKERE),LAVELLE RD,NEWINGTON RD,1245,Yes,2013/02/23 00:00:00+00,1430,7D,9789,1058,97,0,2,1,0,0,3,1745736,5916342
1746030,5918781,3034,13557,40269,VODANOVICH RD,SCHOOL RD,COLETTA LANE,524,Yes,2014/06/12 00:00:00+00,715,7D,3690,724,98,0,2,0,0,0,2,1746030,5918781
1745504,5918699,3035,11434,40259,WAIPAREIRA AVE,WAIPAREIRA AVE RAB,WOODFORD AVE,470,Yes,2014/06/28 00:00:00+00,1500,7D,2005,305,98,0,2,0,0,0,2,1745504,5918699
1743071,5919251,3036,12915,40255,WAITEMATA DR,CRAIBURN ST,DRUMMOND DR,187,Yes,2013/05/30 00:00:00+00,1700,7D,1572,161,99,0,1,0,0,0,1,1743071,5919251
1745905,5907613,3037,10998,40249,WARNER PARK AVE,LAINGHOLM DR (MANHOLE LHS),SANDYS PDE (SUMP RHS),1062,Yes,2014/06/20 00:00:00+00,1715,7D,846,95,96,1,3,0,0,0,3,1745905,5907613
1745151,5909986,3038,12758,40219,WOODLANDS PARK RD,YORK RD (NORTH),JAYS RD,1895,Yes,2015/04/30 00:00:00+00,815,7D,2718,443,94,1,4,1,0,0,5,1745151,5909986
1745106,5909792,3039,12772,40219,WOODLANDS PARK RD,JAYS RD,HUIA RD RAB,2136,Yes,2014/08/06 00:00:00+00,815,7D,2357,402,95,1,3,1,0,0,4,1745106,5909792
1745555,5910339,3040,12757,40219,WOODLANDS PARK RD,RIMUTAKA PL,YORK RD (SOUTH),1223,Yes,2014/05/12 00:00:00+00,815,7D,2821,403,96,1,3,0,0,0,3,1745555,5910339
1745737,5910383,3041,12756,40219,WOODLANDS PARK RD,BOYLAN RD,RIMUTAKA PL,984,Yes,2013/12/02 00:00:00+00,1430,7D,3365,383,96,1,3,0,0,0,3,1745737,5910383
1743837,5919763,3042,10911,40216,WOODSIDE RD (WAITAKERE),DON BUCK RD,CUL-DE-SAC,387,Yes,2015/02/24 00:00:00+00,1730,7D,606,70,96,1,3,0,0,0,3,1743837,5919763
1743562,5920678,3043,12790,40208,ZITA MARIA DR,DON BUCK RD,ANGELINE PL RAB (VALVES LHS),85,Yes,2015/02/18 00:00:00+00,800,7D,3869,505,98,1,1,0,0,0,1,1743562,5920678
1744270,5913601,3044,11889,40204,WEST COAST RD (WAITAKERE),SHAW RD,CARTER RD,4429,Yes,2013/10/14 00:00:00+00,800,7D,5121,539,95,1,3,1,0,0,4,1744270,5913601
1748642,5911120,3045,13662,40190,CASTLEFORD ST,GODLEY RD,TAUPIKO PL,176,Yes,2013/08/03 00:00:00+00,1445,7D,1989,219,93,1,5,1,0,0,6,1748642,5911120
1743532,5916686,3046,13253,40187,STURGES RD,ROY MALONEY DR,SAN DOMINGO RISE,1841,Yes,2013/03/07 00:00:00+00,800,7D,5094,538,96,1,2,1,0,0,3,1743532,5916686
1744699,5916171,3047,10771,40171,GARELJA RD,HENDERSON VALLEY RD,COBURG ST,80,Yes,2015/02/24 00:00:00+00,815,7D,1644,309,99,0,1,0,0,0,1,1744699,5916171
1746445,5913249,3048,12555,40161,WOODGLEN RD,WOODVALE RD RAB,GEORGE HERRING PL,812,Yes,2014/06/27 00:00:00+00,1645,7D,1335,149,98,0,2,0,0,0,2,1746445,5913249
1750222,5914527,3049,10655,40116,CRUM AVE,DRURY ST,DELTA AVE,175,Yes,2015/02/11 00:00:00+00,1615,7D,1992,266,96,1,3,0,0,0,3,1750222,5914527
1749971,5912792,3050,13095,40101,ASTLEY AVE,MAYVILLE AVE,TANE ST,1106,Yes,2014/03/28 00:00:00+00,745,7D,5750,613,97,1,2,0,0,0,2,1749971,5912792
1749822,5912257,3051,13639,40101,ASTLEY AVE,BLEASE ST,GOLF RD,1666,Yes,2014/03/28 00:00:00+00,745,7D,4299,529,96,1,3,0,0,0,3,1749822,5912257
1749325,5912795,3052,13211,40080,HUTCHINSON AVE,COPPLESTONE PL,WILLERTON AVE,759,Yes,2015/02/18 00:00:00+00,800,7D,6911,755,98,0,2,0,0,0,2,1749325,5912795
1747674,5912786,3053,10523,40057,PLEASANT RD,FAIRMOUNT RD,ATKINSON RD RAB,1031,Yes,2013/02/16 00:00:00+00,1700,7D,7753,899,96,1,2,1,0,0,3,1747674,5912786
1747253,5913691,3054,,40052,CAPTAIN SCOTT RD,,,162,Yes,2014/08/14 00:00:00+00,1645,7D,5436,589,97,0,2,1,0,0,3,1747253,5913691
1745094,5916438,3055,10429,40002,HENDERSON VALLEY RD,KEELING RD,WOODRUFFE AVE,1008,Yes,2013/02/17 00:00:00+00,800,7D,14524,1399,94,1,4,1,0,0,5,1745094,5916438
1754419,5911367,3056,19599,36039,HILLSBOROUGH RD (LYNFIELD),DOMINION RD EXTN,CAPE HORN RD,3980,Yes,2015/03/06 00:00:00+00,1700,7D,18978,1928,96,1,2,1,0,0,3,1754419,5911367
1763958,5916063,3057,23223,36026,BLUEGREY AVE (NORTHBOUND),TIHI ST RAB,STONEMASON AVE RAB,201,Yes,2014/08/06 00:00:00+00,1200,7D,1136,140,95,0,4,1,0,0,5,1763958,5916063
1763797,5916095,3058,32060,35985,TIHI ST,TAUOMO CRES,STONEMASON AVE,1062,Yes,2014/08/06 00:00:00+00,1715,7D,419,65,96,0,3,1,0,0,4,1763797,5916095
1764217,5915948,3059,32037,35983,STONEFIELDS AVE,COLLEGE RD,STONEMASON AVE RAB,399,Yes,2014/08/07 00:00:00+00,800,7D,1254,174,94,0,5,1,0,0,6,1764217,5915948
1764516,5916292,3060,32040,35983,STONEFIELDS AVE,ARUHE ST,KAURIKI TCE,836,Yes,2015/05/14 00:00:00+00,1645,7D,5367,1012,95,1,3,1,0,0,4,1764516,5916292
1764138,5916138,3061,23235,35982,STONEMASON AVE,GUYON ST,SCORIA CRES,341,Yes,2014/08/19 00:00:00+00,1445,7D,971,141,97,0,2,1,0,0,3,1764138,5916138
1763952,5916290,3062,23159,35982,STONEMASON AVE,BRIODY TCE,GARIN WAY (LHS),107,Yes,2014/08/06 00:00:00+00,1615,7D,481,64,98,0,1,1,0,0,2,1763952,5916290
1763830,5916317,3063,22754,35981,SEARLE ST,STONEMASON AVE,STYAK ST (LHS),292,Yes,2014/08/06 00:00:00+00,715,7D,802,129,99,0,1,0,0,0,1,1763830,5916317
1764036,5916474,3064,22751,35981,SEARLE ST,COLLEGE RD (NORTHBOUND),BARBARICH DR,28,Yes,2013/07/01 00:00:00+00,715,7D,1441,198,98,0,2,0,0,0,2,1764036,5916474
1763845,5916452,3065,23174,35975,BARBARICH DR,SINGLETON AVE,STYAK ST,203,Yes,2013/06/24 00:00:00+00,1530,7D,177,34,93,1,5,1,0,0,6,1763845,5916452
1784613,5924005,3066,20361,35297,CARSONS RD,GORDON RD (POWERPOLE LHS),MUSSON DR (END RETAINING WALL RHS),54,Yes,2013/10/31 00:00:00+00,1715,7D,186,32,94,0,5,1,0,0,6,1784613,5924005
1785656,5923999,3067,22009,35287,MUSSON DR,CARSONS RD (END RETAINING WALL RHS),END,262,Yes,2013/10/31 00:00:00+00,900,7D,56,13,96,1,3,0,0,0,3,1785656,5923999
1778230,5926964,3068,22806,35253,NICK JOHNSTONE DR,CHURCH BAY RD,MOTUKAHA RD,410,Yes,2013/01/12 00:00:00+00,1615,7D,304,53,90,2,6,2,0,0,8,1778230,5926964
1791215,5921886,3069,22397,34996,COWES BAY RD,ORAPIU RD,END OF SEAL,57,Yes,2013/11/01 00:00:00+00,1215,7D,155,30,85,1,5,8,1,0,14,1791215,5921886
1778605,5926759,3070,22820,34983,CHURCH BAY RD,NICK JOHNSTONE DR,END,652,Yes,2013/01/12 00:00:00+00,1600,7D,683,93,90,0,9,1,0,0,10,1778605,5926759
1757324,5919769,3071,22019,34974,AIREDALE ST (SOUTH),LYNDOCK ST,ST PAUL ST (APEX),185,Yes,2013/06/06 00:00:00+00,1715,7D,896,121,96,0,4,0,0,0,4,1757324,5919769
1759301,5912712,3072,20583,34883,GREY ST,SPRING ST,WADE AVE,809,Yes,2013/03/09 00:00:00+00,1630,7D,3255,599,98,0,2,0,0,0,2,1759301,5912712
1753243,5916571,3073,19059,34881,LLOYD AVE (EAST),RANLEIGH RD,ALLENDALE RD,407,Yes,2013/05/20 00:00:00+00,800,7D,763,194,99,0,1,0,0,0,1,1753243,5916571
1752069,5916457,3074,19203,34830,SPRINGLEIGH AVE,RENTON RD,LAUREL ST,360,Yes,2013/05/12 00:00:00+00,845,7D,911,200,97,1,2,0,0,0,2,1752069,5916457
